qWineTypes,qFoodpairings,qPriceMin,qPriceMax,qMinRating,title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,photo,pagetime,pageurl
Red,,0,500,1,Prestige Saint-Drézéry 2013,3.9,19.99,886,fr,France,Saint-Drézéry,Château Puech-Haut,/wineries/chateau-puech-haut/wines/le-prestige-2013,/wineries/chateau-puech-haut/wines/le-prestige-2013,background-image:url(//images.vivino.com/thumbs/vZbuaANsQ7y9zGKKFVmJGA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Pauillac Grand Cru Classé 2003,4.3,143,885,fr,France,Pauillac,Château Pontet-Canet,/wineries/chateau-pontet-canet/wines/chateau-pontet-canet-pauillac-2003,/wineries/chateau-pontet-canet/wines/chateau-pontet-canet-pauillac-2003,background-image:url(//images.vivino.com/thumbs/1356401891_2137_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Altos del Plata Cabernet Sauvignon 2014,3.3,12.5,885,ar,Argentina,Mendoza,Terrazas de los Andes,/wineries/ar-terrazas-de-los-andes/wines/altos-del-plata-cabernet-sauvignon-2014,/wineries/ar-terrazas-de-los-andes/wines/altos-del-plata-cabernet-sauvignon-2014,background-image:url(//images.vivino.com/thumbs/5itDBQv8TLG2gDBXE1kYBg_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Cuma Organic Malbec 2015,3.7,11.99,882,ar,Argentina,Calchaqui Valley,Michel Torino,/wineries/michel-torino/wines/cuma-organic-malbec-2015,/wineries/michel-torino/wines/cuma-organic-malbec-2015,background-image:url(//images.vivino.com/thumbs/T85ipqFgS6KR1TbSThh8Gg_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Saint-Estèphe 2006,3.9,49.99,881,fr,France,Saint-Estèphe,Château Phélan Ségur,/wineries/fr-chateau-phelan-segur/wines/117654-saint-estephe-2006,/wineries/fr-chateau-phelan-segur/wines/117654-saint-estephe-2006,background-image:url(//images.vivino.com/thumbs/nVobYoGkScqxad5LFvl55A_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Pauillac 1990,4.7,999.95,880,fr,France,Pauillac,Château Lafite Rothschild,/wineries/chateau-lafite-rothschild/wines/lafite-rothschild-1990,/wineries/chateau-lafite-rothschild/wines/lafite-rothschild-1990,background-image:url(//images.vivino.com/thumbs/HvWU_MHOR1OIDhhPQYhP6A_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Finca Bella Vista Malbec 2011,4.5,135.99,879,ar,Argentina,Perdriel,Achaval-Ferrer,/wineries/achaval-ferrer/wines/finc-bella-vista-2011,/wineries/achaval-ferrer/wines/finc-bella-vista-2011,background-image:url(//images.vivino.com/thumbs/014xl4jlo2r6b_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Vino Nobile di Montepulciano 2013,3.8,27.97,879,it,Italy,Vino Nobile di Montepulciano,Avignonesi,/wineries/avignonesi/wines/vino-nobile-di-montepulciano-2013,/wineries/avignonesi/wines/vino-nobile-di-montepulciano-2013,background-image:url(//images.vivino.com/thumbs/bgNJMbsFRIWk2pvkFJnkKA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Cabernet Sauvignon 2013,4,37.99,878,us,United States,Howell Mountain,Ladera Vineyards,/wineries/ladera-vineyards/wines/napa-valley-cabernet-sauvignon-2013,/wineries/ladera-vineyards/wines/napa-valley-cabernet-sauvignon-2013,background-image:url(//images.vivino.com/thumbs/aE-uUHDSTt6lia4ivNhc0Q_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Stampede Red Blend 2014,3.5,18.99,878,us,United States,Columbia Valley,14 Hands,/wineries/us-14-hands/wines/137933302-stampede-red-blend-2014,/wineries/us-14-hands/wines/137933302-stampede-red-blend-2014,background-image:url(//images.vivino.com/thumbs/ZKq5yOv1RtierCq1s_1xLg_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Lucente 2014,3.9,25.99,878,it,Italy,Toscana,Luce della Vite,/wineries/luce-della-vite/wines/lucente-2014,/wineries/luce-della-vite/wines/lucente-2014,background-image:url(//images.vivino.com/thumbs/XzYt6DAWSBaEvge3IZZM0Q_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Saint-Julien 2010,4,60.34,877,fr,France,Saint-Julien,Château Gloria,/wineries/chateau-gloria/wines/saint-julien-2010,/wineries/chateau-gloria/wines/saint-julien-2010,background-image:url(//images.vivino.com/thumbs/8fRGqi6_S8WCKiVKB89faA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Pessac-Léognan Grand Cru Classé 2007,4.2,76.54,877,fr,France,Pessac-Léognan,Château Smith Haut-Lafitte,/wineries/chateau-smith-haut-lafitte/wines/de-graves-grand-cru-class-2007,/wineries/chateau-smith-haut-lafitte/wines/de-graves-grand-cru-class-2007,background-image:url(//images.vivino.com/thumbs/4qsmPpCrSy-tTguhfUtW-w_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Margaux Grand Cru Classé 2006,4.1,59.95,876,fr,France,Margaux,Château du Tertre,/wineries/chateau-du-tertre/wines/chateau-du-tertre-2006,/wineries/chateau-du-tertre/wines/chateau-du-tertre-2006,background-image:url(//images.vivino.com/thumbs/0r38Z3-cQUiKoeRw4zrMog_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Margaux Grand Cru Classé 2005,4.3,128,876,fr,France,Margaux,Château Lascombes,/wineries/lascombes/wines/1216095-margaux-2005,/wineries/lascombes/wines/1216095-margaux-2005,background-image:url(//images.vivino.com/thumbs/0118aswueglcr_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Pauillac 1994,4.5,502,875,fr,France,Pauillac,Château Mouton Rothschild,/wineries/mouton-rothschild/wines/7068762-pauillac-1994,/wineries/mouton-rothschild/wines/7068762-pauillac-1994,background-image:url(//images.vivino.com/thumbs/lqDSkaf1RUWoabqlypOoSw_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Q Malbec 2014,3.8,19.99,875,ar,Argentina,La Consulta,Zuccardi,/wineries/familia-zuccardi/wines/zuccardi-q-malbec-2014,/wineries/familia-zuccardi/wines/zuccardi-q-malbec-2014,background-image:url(//images.vivino.com/thumbs/DJ35HU-0Qj2pOkCYipCkTw_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Napa Valley Cabernet Sauvignon 2013,4.3,58,875,us,United States,Napa Valley,Pine Ridge,/wineries/pine-ridge/wines/napa-valley-cabernet-sauvignon-2013,/wineries/pine-ridge/wines/napa-valley-cabernet-sauvignon-2013,background-image:url(//images.vivino.com/thumbs/z-xqaLitTQWKHBYEjUzVdQ_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Pepperjack Barossa Red 2013,3.7,20,874,au,Australia,Barossa,Saltram,/wineries/saltram/wines/red-2013,/wineries/saltram/wines/red-2013,background-image:url(//images.vivino.com/thumbs/tZad93FpQ8qNkM04D6jdEg_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Cabernet Sauvignon 2012,3.9,24.99,874,us,United States,Napa Valley,Starmont,/wineries/starmont/wines/starmont-cabernet-sauvignon-2012,/wineries/starmont/wines/starmont-cabernet-sauvignon-2012,background-image:url(//images.vivino.com/thumbs/8P4hXa_5RbGT3ZITDFk7Tw_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Spice Trader Shiraz - Cabernet Sauvignon 2012,3.7,13.29,873,au,Australia,Langhorne Creek,Heartland,/wineries/heartland-wines-pty-ltd/wines/langhorne-creek-spice-trader-shiraz-cabernet-sauvignon-2012,/wineries/heartland-wines-pty-ltd/wines/langhorne-creek-spice-trader-shiraz-cabernet-sauvignon-2012,background-image:url(//images.vivino.com/thumbs/00yf3cp41e6ls_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Old Vine Zinfandel 2013,3.7,14.99,873,us,United States,Sonoma County,Ravenswood,/wineries/ravenswood-winery/wines/ragin-raven-sonoma-county-zinfandel-2013,/wineries/ravenswood-winery/wines/ragin-raven-sonoma-county-zinfandel-2013,background-image:url(//images.vivino.com/thumbs/KMa_uHASTLyjnAt2XQ9H0A_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Toscana Oreno 2011,4.2,51,870,it,Italy,Toscana,Tenuta Sette Ponti,/wineries/tenuta-sette-ponti/wines/2408662-oreno-toscana-2011,/wineries/tenuta-sette-ponti/wines/2408662-oreno-toscana-2011,background-image:url(//images.vivino.com/thumbs/NPNibd9eRMOa47mJdUHIsg_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Sapaio Bolgheri Volpolo 2011,3.9,79.97,870,it,Italy,Bolgheri,Podere Sapaio,/wineries/podere-sapaio/wines/volpolo-2011,/wineries/podere-sapaio/wines/volpolo-2011,background-image:url(//images.vivino.com/thumbs/zaWr3HrLQMqCZpiPf0rhAw_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Vitiano Rosso 2014,3.7,9.98,869,it,Italy,Umbria,Falesco,/wineries/falesco/wines/vitiano-cabernet-sauvignon-sangiovese-merlot-2014,/wineries/falesco/wines/vitiano-cabernet-sauvignon-sangiovese-merlot-2014,background-image:url(//images.vivino.com/thumbs/tG8Ik_3eTqqG6QVcBVhB7w_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Malbec 2015,3.6,9.99,869,ar,Argentina,Mendoza,Elsa Bianchi,/wineries/elsa-bianchi/wines/malbec-2015,/wineries/elsa-bianchi/wines/malbec-2015,background-image:url(//images.vivino.com/thumbs/Yxz9BizuQAy7Kp5ZTUmMlA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,The Investor Red 2013,4.2,44.99,868,us,United States,Napa Valley,Stags' Leap,/wineries/us-stags-leap-winery/wines/invester-2013,/wineries/us-stags-leap-winery/wines/invester-2013,background-image:url(//images.vivino.com/thumbs/bkJm8qUERnuh1uBBxbvSYA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Châteauneuf-du-Pape Les Sinards Rouge 2012,3.9,39.99,868,fr,France,Châteauneuf-du-Pape,Famille Perrin,/wineries/famille-perrin/wines/3596619-chteauneuf-du-pape-les-sinards-2012,/wineries/famille-perrin/wines/3596619-chteauneuf-du-pape-les-sinards-2012,background-image:url(//images.vivino.com/thumbs/oaPXSvJcQv2JYrmPar2Ihg_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Estate Cabernet Sauvignon 2013,4.1,29.85,867,us,United States,Napa Valley,St. Supery,/wineries/st-supery-vineyards-and-winery/wines/napa-valley-cabernet-sauvignon-2013,/wineries/st-supery-vineyards-and-winery/wines/napa-valley-cabernet-sauvignon-2013,background-image:url(//images.vivino.com/thumbs/_Gfx3AJdSiO0SlHMt0paqQ_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Aska Bolgheri 2012,3.7,35.99,867,it,Italy,Bolgheri,Castello Banfi,/wineries/castello-banfi/wines/aska-bolgheri-rosso-2012,/wineries/castello-banfi/wines/aska-bolgheri-rosso-2012,background-image:url(//images.vivino.com/thumbs/6pcZf55NQBayHFv4PZn9Tg_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Châteauneuf-du-Pape 2007,4.4,129,867,fr,France,Châteauneuf-du-Pape,Château de Beaucastel,/wineries/chateau-de-beaucastel/wines/chteauneuf-du-pape-rouge-2007,/wineries/chateau-de-beaucastel/wines/chteauneuf-du-pape-rouge-2007,background-image:url(//images.vivino.com/thumbs/pZshmUltR6Wnzg3OqHEifw_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Cuvée Pica Broca,3.8,24.95,866,fr,France,Terrasses du Larzac,Château La Sauvageonne,/wineries/chateau-la-sauvageonne/wines/chateau-la-sauvageonne-cuvee-pica-broca-8888,/wineries/chateau-la-sauvageonne/wines/chateau-la-sauvageonne-cuvee-pica-broca-8888,background-image:url(//images.vivino.com/thumbs/nIlt1s61SVOY_OvMLE37OA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Caiden's Vineyards Pinot Noir 2012,3.5,19.99,865,us,United States,California,Block Nine,/wineries/us-block-nine/wines/california-caidens-pinot-noir-2012,/wineries/us-block-nine/wines/california-caidens-pinot-noir-2012,background-image:url(//images.vivino.com/thumbs/2A3XBErrQ3ezbOOfNaYMsQ_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Pauillac 2005,4.7,899,865,fr,France,Pauillac,Château Mouton Rothschild,/wineries/mouton-rothschild/wines/4470811-pauillac-2005,/wineries/mouton-rothschild/wines/4470811-pauillac-2005,background-image:url(//images.vivino.com/thumbs/EPQ_xSN-SvC-vOc6DcvxZQ_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Amarone della Valpolicella Classico 2012,4.1,54.99,862,it,Italy,Amarone della Valpolicella Classico,Cesari,/wineries/gerardo-cesari-spa/wines/amarone-della-valpolicella-classico-2012,/wineries/gerardo-cesari-spa/wines/amarone-della-valpolicella-classico-2012,background-image:url(//images.vivino.com/thumbs/nfCAvWf1SsCUy91NNFp_Lw_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Papillon 2014,4.5,64.92,861,us,United States,Napa Valley,Orin Swift,/wineries/us-orin-swift/wines/papillon-2014,/wineries/us-orin-swift/wines/papillon-2014,background-image:url(//images.vivino.com/thumbs/l8yxb8V-QcGwV4KaY3UTlg_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Amancaya Gran Reserva Malbec - Cabernet Sauvignon 2013,4,19.99,860,ar,Argentina,Mendoza,Bodegas Caro (Catena and Rothschild),/wineries/bodegas-caro/wines/amancaya-gran-reserva-malbec-cabernet-sauvignon-2013,/wineries/bodegas-caro/wines/amancaya-gran-reserva-malbec-cabernet-sauvignon-2013,background-image:url(//images.vivino.com/thumbs/_qZ7GiAASLuYmwA7nk372g_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,San Román Toro 2010,4.1,50.99,857,es,Spain,Toro,Bodegas Maurodos,/wineries/bodegas-y-vinedos-maurodos/wines/san-romn-toro-2010,/wineries/bodegas-y-vinedos-maurodos/wines/san-romn-toro-2010,background-image:url(//images.vivino.com/thumbs/rbV6Jbs5RJ2DEv3P6VK-2g_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Cabernet Sauvignon Napa Valley 2012,4.1,52.99,857,us,United States,Napa Valley,Ramey,/wineries/ramey-wine-cellars/wines/napa-cabernet-sauvignon-2012,/wineries/ramey-wine-cellars/wines/napa-cabernet-sauvignon-2012,background-image:url(//images.vivino.com/thumbs/MOeYNP4mS6Ggv0IfFir4xQ_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Acinatico Valpolicella Classico Superiore Ripasso 2012,4,29.99,857,it,Italy,Valpolicella Classico,Stefano Accordini,/wineries/azienda-agricola-accordini-stefano/wines/acinatico-valpolicella-classico-superiore-ripasso-2012,/wineries/azienda-agricola-accordini-stefano/wines/acinatico-valpolicella-classico-superiore-ripasso-2012,background-image:url(//images.vivino.com/thumbs/Q7kW1xVcRPygRTck6h2IcQ_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Pauillac Grand Cru Classé 2005,4.5,174.99,857,fr,France,Pauillac,Château Lynch-Bages,/wineries/lynch-bages/wines/107064-pauillac-2005,/wineries/lynch-bages/wines/107064-pauillac-2005,background-image:url(//images.vivino.com/thumbs/aCQEjwOKRPChnD8cka2z1g_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Barbaresco 2011,4.5,179.95,856,it,Italy,Barbaresco,Gaja,/wineries/gaja/wines/2965179-barbaresco-2011,/wineries/gaja/wines/2965179-barbaresco-2011,background-image:url(//images.vivino.com/thumbs/0FxznhDmSkWfAALHhtlENw_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Cabernet Sauvignon 2014,3.8,25.99,855,us,United States,Napa Valley,Robert Mondavi,/wineries/robert-mondavi-winery/wines/4065613-napa-valley-cabernet-sauvignon-2014,/wineries/robert-mondavi-winery/wines/4065613-napa-valley-cabernet-sauvignon-2014,background-image:url(//images.vivino.com/thumbs/jEF0bRthQamaTjioOkS3FA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Diamond Collection Scarlet Label Diamond Red Blend 2012,3.7,17.99,854,us,United States,Napa Valley,Francis Ford Coppola,/wineries/francis-ford-coppola/wines/diamond-collection-tempranillo-2012,/wineries/francis-ford-coppola/wines/diamond-collection-tempranillo-2012,background-image:url(//images.vivino.com/thumbs/D2b_UEcgRlq3f6556fwZ3w_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Pessimist Red Blend 2015,4,19.99,853,us,United States,Paso Robles,Daou,/wineries/daou/wines/pessimist-2015,/wineries/daou/wines/pessimist-2015,background-image:url(//images.vivino.com/thumbs/BQgA64r7SvK8pwcsw6SxmA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,CMS Cabernet Sauvignon - Merlot - Syrah 2012,3.7,8.98,852,us,United States,Columbia Valley,Hedges Family Estate,/wineries/hedges-family-estate/wines/cms-columbia-valley-red-2012,/wineries/hedges-family-estate/wines/cms-columbia-valley-red-2012,background-image:url(//images.vivino.com/thumbs/tUT-J7BESrKmpUnqUSKotA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Cabernet Sauvignon 2015,4,22.99,851,us,United States,Paso Robles,Daou,/wineries/daou/wines/141686056-cabernet-sauvignon-2015,/wineries/daou/wines/141686056-cabernet-sauvignon-2015,background-image:url(//images.vivino.com/thumbs/LEMzDUi7QVSWSxUBiNxFPQ_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
