qWineTypes,qFoodpairings,qPriceMin,qPriceMax,qMinRating,title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,img,pagetime,pageurl
"Red","Poultry","10","40","3.5","Director's Cabernet Sauvignon 2011","3.8","$18.99","715","us","United States","Sonoma County","Francis Ford Coppola","/wineries/francis-ford-coppola/wines/directors-sonoma-county-cabernet-sauvignon-2011","/wineries/francis-ford-coppola/wines/directors-sonoma-county-cabernet-sauvignon-2011","//images.vivino.com/thumbs/00zt6lg0zupyb_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet Sauvignon Grande Reserve 2013","3.6","$17.99","714","cl","Chile","Valle de Colchagua","Los Vascos","/wineries/los-vascos/wines/dbr-lafite-los-vascos-reserve-cabernet-sauvignon-2013","/wineries/los-vascos/wines/dbr-lafite-los-vascos-reserve-cabernet-sauvignon-2013","//images.vivino.com/thumbs/Vov72Np1QJaO8AtfqPS0xw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Lytton Springs 2014","4.2","$36.99","713","us","United States","Dry Creek Valley","Ridge Vineyards","/wineries/ridge-vineyards/wines/california-lytton-springs-2014","/wineries/ridge-vineyards/wines/california-lytton-springs-2014","//images.vivino.com/thumbs/7MUlHMnKQWidYE8YELj1Kg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet Sauvignon 2013","3.8","$14.98","711","us","United States","California","Predator","/wineries/predator/wines/california-cabernet-sauvignon-2013","/wineries/predator/wines/california-cabernet-sauvignon-2013","//images.vivino.com/thumbs/Te5PBhu1QS6mU-11TbYCFw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Pinot Noir 2016","4.2","$19.98","711","us","United States","California","Meiomi","/wineries/meiomi/wines/pinot-noir-2016","/wineries/meiomi/wines/pinot-noir-2016","//images.vivino.com/thumbs/nsaLfnSHQY6nTxiChOzTEw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cahors 2013","3.6","$12.99","709","fr","France","Cahors","Clos La Coutale","/wineries/clos-la-coutale/wines/cahors-red-2013","/wineries/clos-la-coutale/wines/cahors-red-2013","//images.vivino.com/thumbs/CWiBVmaTSNKG_c2132PqVw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Reserva 2010","3.7","$15.99","707","es","Spain","Rioja","Palacio del Burgo","/wineries/palacio-del-burgo/wines/rioja-reserva-2010","/wineries/palacio-del-burgo/wines/rioja-reserva-2010","//images.vivino.com/thumbs/FogsbN64R5WU82f6UUUj_g_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Two Left Feet  Red Blend 2014","4.1","$27.99","707","au","Australia","McLaren Vale","Mollydooker","/wineries/mollydooker-winery/wines/two-left-feet-2014","/wineries/mollydooker-winery/wines/two-left-feet-2014","//images.vivino.com/thumbs/CWGeXAvGSpKu1mo-Czj00A_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Crianza 2012","3.6","$17.99","705","es","Spain","Rioja","Sierra Cantabria","/wineries/sierra-cantabria-156664/wines/rioja-crianza-v-2012","/wineries/sierra-cantabria-156664/wines/rioja-crianza-v-2012","//images.vivino.com/thumbs/VceOdBfFQW2YCNXy53nHLw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Pinotage 2014","4.2","$34.19","704","za","South Africa","Stellenbosch","Kanonkop","/wineries/kanonkop-estate/wines/pinotage-2014","/wineries/kanonkop-estate/wines/pinotage-2014","//images.vivino.com/thumbs/CYwI9rpxQP6Oc-n-BNOBUw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet&nbsp;Sauvignon 2014","3.5","$12.99","703","us","United States","California","Clos du Bois","/wineries/clos-du-bois-wines/wines/north-coast-cabernet-sauvignon-2014","/wineries/clos-du-bois-wines/wines/north-coast-cabernet-sauvignon-2014","//images.vivino.com/thumbs/nL2jZWTIR8i5EyeZjJr9xg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Barbera d'Alba Tre Vigne 2014","3.7","$23.99","700","it","Italy","Barbera d'Alba","Vietti","/wineries/vietti/wines/tre-vigne-barbera-dalba-2014","/wineries/vietti/wines/tre-vigne-barbera-dalba-2014","//images.vivino.com/thumbs/DpXcJr-jSGWCvM2P1Ibwww_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Estate Selection Red Blend 2013","3.8","$28.49","700","ar","Argentina","Mendoza","Chakana Wines","/wineries/chakana/wines/estate-selection-red-blend-2013","/wineries/chakana/wines/estate-selection-red-blend-2013","//images.vivino.com/thumbs/aQ-lGodtTM-G0OpQLwFc2w_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Mestizaje Tinto 2014","3.6","$14.99","699","es","Spain","El Terrerazo","Mustiguillo","/wineries/mustiguillo/wines/mestizaje-2014","/wineries/mustiguillo/wines/mestizaje-2014","//images.vivino.com/thumbs/-sxXAE2UQmKMBl7eslYtFA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Pinot Noir Yamhill Cuvée 2011","4.2","$35.99","697","us","United States","Willamette Valley","Domaine Serene","/wineries/domaine-serene/wines/yamhill-cuvee-willamette-valley-pinot-noir-2011","/wineries/domaine-serene/wines/yamhill-cuvee-willamette-valley-pinot-noir-2011","//images.vivino.com/thumbs/zxowtRElRjm28zdvwSWcVA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Lagone 2014","3.9","$18.99","695","it","Italy","Toscana","Aia Vecchia","/wineries/aia-vecchia-di-montalceto/wines/lagone-2014","/wineries/aia-vecchia-di-montalceto/wines/lagone-2014","//images.vivino.com/thumbs/UWlNkqGuRbe_se9fwHIi9w_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Crianza Rioja 2014","3.6","$17.99","694","es","Spain","Rioja","Altos Ibéricos","/wineries/soto-de-torres/wines/altos-ibericos-crianza-2014","/wineries/soto-de-torres/wines/altos-ibericos-crianza-2014","//images.vivino.com/thumbs/68A4bGr3Q42uwUtSnWrcTg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Freestone Vineyards Pinot Noir 2013","4.2","$39.99","694","us","United States","Sonoma Coast","Joseph Phelps","/wineries/us-joseph-phelps/wines/freestone-vineyards-pinot-noir-2013","/wineries/us-joseph-phelps/wines/freestone-vineyards-pinot-noir-2013","//images.vivino.com/thumbs/QnzlnUW0QEK6ko_OGymU6g_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet Sauvignon 2013","3.9","$24.99","692","us","United States","Napa Valley","Buehler","/wineries/buehler-vineyards/wines/napa-valley-cabernet-sauvignon-2013","/wineries/buehler-vineyards/wines/napa-valley-cabernet-sauvignon-2013","//images.vivino.com/thumbs/uW0sv2nSSA6Saja1WVYBnA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Rosso Conero Piancarda 2013","3.7","$15.99","691","it","Italy","Rosso Conero","Garofoli","/wineries/casa-vinicola-gioacchino-garofoli-spa/wines/piancarda-rosso-conero-2013","/wineries/casa-vinicola-gioacchino-garofoli-spa/wines/piancarda-rosso-conero-2013","//images.vivino.com/thumbs/wcX6-TziTsadC2RcTb1faA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Woodcutter's Shiraz 2013","3.8","$21.99","690","au","Australia","Barossa Valley","Torbreck","/wineries/torbreck/wines/3346004-barossa-valley-woodcutters-shiraz-2013","/wineries/torbreck/wines/3346004-barossa-valley-woodcutters-shiraz-2013","//images.vivino.com/thumbs/RiRF3r1EQMilxXZSr2hvYQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Atteca Old Vines 2014","4.0","$13.98","689","es","Spain","Calatayud","Bodegas Ateca","/wineries/bodegas-ateca/wines/atteca-old-vine-2014","/wineries/bodegas-ateca/wines/atteca-old-vine-2014","//images.vivino.com/thumbs/Ru9HNSH-Txypo2OKMakBEQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","The Laughing Magpie Shiraz - Viognier 2009","3.7","$22.99","688","au","Australia","McLaren Vale","d'Arenberg","/wineries/d-arenberg-vineyards/wines/1669032-the-laughing-magpie-shiraz-viognier-2009","/wineries/d-arenberg-vineyards/wines/1669032-the-laughing-magpie-shiraz-viognier-2009","//images.vivino.com/thumbs/E3YKjqsbTxeLLnCOr4JxuA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Modus Toscana 2013","3.7","$27.99","686","it","Italy","Toscana","Ruffino","/wineries/ruffino/wines/modus-toscana-2013","/wineries/ruffino/wines/modus-toscana-2013","//images.vivino.com/thumbs/VKgzojFARwiNTpnGabbX_w_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Gran Terroir Malbec 2013","3.8","$18.98","684","ar","Argentina","Tupungato","Zorzal","/wineries/ar-zorzal/wines/gran-terroir-malbec-2013","/wineries/ar-zorzal/wines/gran-terroir-malbec-2013","//images.vivino.com/thumbs/KmoJ62EiRJehwDla1_TO9A_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Malbec 2015","3.7","$11.99","683","ar","Argentina","Patagonia","Ruta 22","/wineries/ruta-22/wines/malbec-2015","/wineries/ruta-22/wines/malbec-2015","//images.vivino.com/thumbs/0LobppYZRh-MfPe79W1TSg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Rabble Zinfandel 2013","3.7","$17.99","681","us","United States","Paso Robles","Rob Murray Vineyards","/wineries/us-rob-murray/wines/zinfandel-2013","/wineries/us-rob-murray/wines/zinfandel-2013","//images.vivino.com/thumbs/o3X1tb3gQA2EGZmj1Ytvjw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Aziano Chianti Classico 2014","3.5","$16.98","680","it","Italy","Chianti","Ruffino","/wineries/ruffino/wines/aziano-chianti-classico-2014","/wineries/ruffino/wines/aziano-chianti-classico-2014","//images.vivino.com/thumbs/QCoiv4AfRxaF3zXHRq2Wwg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Besieged 2014","3.6","$22.99","679","us","United States","Sonoma County","Ravenswood","/wineries/ravenswood-winery/wines/ravenswood-besieged-red-blend-2014","/wineries/ravenswood-winery/wines/ravenswood-besieged-red-blend-2014","//images.vivino.com/thumbs/wbM1VyMMT0qWsYlCj8pMUQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Chianti Superiore 2014","3.7","$16.98","679","it","Italy","Chianti","Santa Cristina","/wineries/santa-cristina/wines/santa-christina-chianti-superiore-2014","/wineries/santa-cristina/wines/santa-christina-chianti-superiore-2014","//images.vivino.com/thumbs/4iCYNVz6TrKlu3PCI1Litw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Brunello di Montalcino 2011","3.6","$37.98","679","it","Italy","Brunello di Montalcino","Camigliano","/wineries/camigliano/wines/1694983-brunello-di-montalcino-2011","/wineries/camigliano/wines/1694983-brunello-di-montalcino-2011","//images.vivino.com/thumbs/QDyCs6dOTQCAG6q3kK4BHw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Pinot Noir 2014","3.8","$13.99","677","us","United States","Central Coast","Layer Cake","/wineries/us-layer-cake/wines/california-pinot-noir-2014","/wineries/us-layer-cake/wines/california-pinot-noir-2014","//images.vivino.com/thumbs/HCB5ZAUaSwWbFjyrbdKA_Q_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Chianti Classico 2012","3.8","$29.99","677","it","Italy","Chianti Classico","Agricola Querciabella","/wineries/it-agricola-querciabella/wines/chianti-classico-2012","/wineries/it-agricola-querciabella/wines/chianti-classico-2012","//images.vivino.com/thumbs/ovRWdP3UQHy4EV2xIk5hzA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Porcupine Ridge Syrah 2015","3.5","$10.99","675","za","South Africa","Swartland","Boekenhoutskloof","/wineries/boekenhoutskloof/wines/porcupine-ridge-syrah-2015","/wineries/boekenhoutskloof/wines/porcupine-ridge-syrah-2015","//images.vivino.com/thumbs/aQmmyKBmTc63z7fX-AHvwA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Pinot Noir 2014","3.9","$19.99","674","us","United States","Sonoma County","Olema","/wineries/olema/wines/sonoma-county-pinot-noir-2014","/wineries/olema/wines/sonoma-county-pinot-noir-2014","//images.vivino.com/thumbs/DHXUGMc1QumIR9L3I8GMhg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Garnacha 2013","3.5","$12.99","674","es","Spain","Cariñena","Castillo de Monseran","/wineries/monseran/wines/castillo-de-monseran-carinena-garnacha-2013","/wineries/monseran/wines/castillo-de-monseran-carinena-garnacha-2013","//images.vivino.com/thumbs/O4BDe-tSRWWHraUZTl_bbg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Empordà Crianza 3 Fincas 2009","3.5","$12.90","673","es","Spain","Empordà","Castillo Perelada","/wineries/es-castillo-perelada/wines/3-fincas-crianza-2009","/wineries/es-castillo-perelada/wines/3-fincas-crianza-2009","//images.vivino.com/thumbs/Ku9TkdPXS0e7oJWOmG-8nQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Gattinara 2010","4.0","$33.98","671","it","Italy","Gattinara","Nervi","/wineries/nervi/wines/gattinara-2010","/wineries/nervi/wines/gattinara-2010","//images.vivino.com/thumbs/SbsXiQI-Tq6T507X8cMHDA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Haut-Médoc 2009","3.7","$31.99","671","fr","France","Haut-Médoc","Château Caronne Ste. Gemme","/wineries/chateau-caronne-ste-gemme/wines/chateau-caronne-ste-gemme-haut-mdoc-2009","/wineries/chateau-caronne-ste-gemme/wines/chateau-caronne-ste-gemme-haut-mdoc-2009","//images.vivino.com/thumbs/5-mYco3AT3yqcvpeoFoBtg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Woodcutter's Shiraz 2014","3.8","$24.99","670","au","Australia","Barossa Valley","Torbreck","/wineries/torbreck/wines/barossa-valley-woodcutters-shiraz-2014","/wineries/torbreck/wines/barossa-valley-woodcutters-shiraz-2014","//images.vivino.com/thumbs/5gS8JnWTTRC-ae8AFSne9Q_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Killerman's Run Shiraz 2013","3.7","$18.98","669","au","Australia","Clare Valley","Kilikanoon","/wineries/kilikanoon-wines/wines/killermans-run-shiraz-2013","/wineries/kilikanoon-wines/wines/killermans-run-shiraz-2013","//images.vivino.com/thumbs/onTMxykERPuM4WChMUDaLA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","California Zinfandel 2012","3.9","$24.99","669","us","United States","California","Beran","/wineries/beran/wines/zinfandel-2012","/wineries/beran/wines/zinfandel-2012","//images.vivino.com/thumbs/j8fT9T4WQ7a23EaI0_7NCA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet Sauvignon 2014","4.0","$19.99","668","us","United States","Paso Robles","True Myth","/wineries/true-myth/wines/paso-robles-cabernet-sauvignon-2014","/wineries/true-myth/wines/paso-robles-cabernet-sauvignon-2014","//images.vivino.com/thumbs/hR5GSKXOTeuOIQh-nF0moQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Diamond Collection Black Label Claret Cabernet Sauvignon 2015","4.0","$19.99","667","us","United States","Napa Valley","Francis Ford Coppola","/wineries/francis-ford-coppola/wines/diamond-collection-claret-cabernet-sauvignon-2015","/wineries/francis-ford-coppola/wines/diamond-collection-claret-cabernet-sauvignon-2015","//images.vivino.com/thumbs/0Y_F1evMR3Ocar_5w7Qf4g_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Viña Arana Reserva 2008","4.0","$29.99","665","es","Spain","Rioja","La Rioja Alta","/wineries/la-rioja-alta/wines/arana-reserva-2008","/wineries/la-rioja-alta/wines/arana-reserva-2008","//images.vivino.com/thumbs/TkhSU1nkSTOyeAivvIsMLg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Pinot Noir Te Muna Road Vineyard 2011","3.9","$27.94","664","nz","New Zealand","Marlborough","Craggy Range","/wineries/craggy-range/wines/3017985-te-muna-road-vineyard-pinot-noir-craggy-range-2011","/wineries/craggy-range/wines/3017985-te-muna-road-vineyard-pinot-noir-craggy-range-2011","//images.vivino.com/thumbs/s0GpAHlHRPiUDY7xmH3VoA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
